eventID,year,month,day,hour,minute,second,lat,lon,depth_km,mag,location,mag_type,event_type
61271425,2023,2,5,1,40,33,2.9,126.6,49.0,4.7,307 km S 25° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
61271426,2023,2,5,4,15,28,2.45,121.51,51.0,4.5,323 km S 25° E of Sapa-sapa (Tawi-tawi),Ms,TECTONIC
61271434,2023,2,5,9,59,23,7.67,126.14,23.0,4.5,006 km N 87° E of Compostela (Davao De Oro),Ms,TECTONIC
61271474,2023,2,6,13,50,16,2.64,128.56,210.0,4.8,464 km S 49° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
61271515,2023,2,7,13,46,55,14.46,123.12,1.0,4.6,018 km S 86° E of Tinaga Island (Vinzons) (Camarines Norte),Mw,TECTONIC
61271599,2023,2,10,1,29,23,19.21,121.02,13.0,4.7,022 km N 59° W of Dalupiri Island (Calayan) (Cagayan),Mw,TECTONIC
61271633,2023,2,11,8,55,4,3.43,126.53,28.0,6.0,251 km S 29° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Mw,TECTONIC
61271666,2023,2,12,11,41,31,10.17,126.81,3.0,4.6,083 km N 78° E of Burgos (Surigao Del Norte),Mw,TECTONIC
61271733,2023,2,14,17,0,26,7.75,121.81,13.0,4.7,036 km N 82° W of Siocon (Zamboanga Del Norte),Mw,TECTONIC
61271756,2023,2,15,9,15,30,12.28,123.8,7.0,5.0,011 km N 32° W of Dimasalang (Masbate),Mw,TECTONIC
61271768,2023,2,15,18,10,8,12.32,123.75,10.0,6.0,011 km S 20° W of Batuan (Masbate),Mw,TECTONIC
61271839,2023,2,16,10,23,29,15.05,119.65,9.0,4.6,045 km S 74° W of Cabangan (Zambales),Mw,TECTONIC
61271840,2023,2,16,10,33,56,15.06,119.79,9.0,5.0,032 km S 90° W of San Felipe (Zambales),Mw,TECTONIC
61271862,2023,2,16,21,38,50,12.36,123.73,8.0,4.6,008 km S 37° W of Batuan (Masbate),Mw,TECTONIC
61271957,2023,2,19,4,47,18,8.99,126.15,34.0,5.0,009 km S 12° W of City Of Tandag (Surigao Del Sur),Mw,TECTONIC
61271977,2023,2,19,15,17,1,2.27,126.17,36.0,4.7,357 km S 13° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
61272002,2023,2,19,23,12,19,2.24,126.76,100.0,4.9,381 km S 23° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
61272003,2023,2,20,0,1,31,3.45,126.11,4.0,4.5,230 km S 19° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
61272006,2023,2,20,3,9,47,15.37,122.71,1.0,4.8,085 km N 29° E of Jomalig (Quezon),Mw,TECTONIC
61272017,2023,2,20,9,47,27,3.36,123.97,408.0,4.7,278 km S 35° W of Balut Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
61272138,2023,2,23,20,2,47,3.18,128.13,130.0,6.4,388 km S 49° E of Sarangani Island (Municipality Of Sarangani) (Davao Occidental),Mw,TECTONIC
61272167,2023,2,24,17,28,38,2.91,126.05,56.0,5.0,285 km S 14° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Mw,TECTONIC
61272227,2023,2,26,9,14,45,19.19,121.05,4.0,4.8,019 km N 60° W of Dalupiri Island (Calayan) (Cagayan),Ms,TECTONIC
61272284,2023,2,28,20,11,53,8.4,126.67,19.0,4.6,037 km N 85° E of Hinatuan (Surigao Del Sur),Mw,TECTONIC
61272339,2023,3,2,14,32,19,9.01,122.38,33.0,4.8,052 km S 33° W of Basay (Negros Oriental),Mw,TECTONIC
61272413,2023,3,5,16,49,39,7.48,126.15,1.0,4.9,008 km S 09° E of New Bataan (Davao De Oro),Mw,TECTONIC
61272438,2023,3,5,20,43,2,7.45,126.24,4.0,5.3,015 km S 47° E of New Bataan (Davao De Oro),Mw,TECTONIC
61272489,2023,3,6,15,53,1,5.81,126.03,148.0,5.0,044 km S 76° E of Jose Abad Santos (Davao Occidental),Mw,TECTONIC
61272515,2023,3,7,6,2,29,7.47,126.19,2.0,5.9,010 km S 33° E of New Bataan (Davao De Oro),Mw,TECTONIC
61272532,2023,3,7,8,47,43,7.51,126.24,11.0,5.6,012 km S 69° E of New Bataan (Davao De Oro),Mw,TECTONIC
61272881,2023,3,13,10,24,30,14.46,123.04,1.0,4.9,010 km S 78° E of Tinaga Island (Vinzons) (Camarines Norte),Mw,TECTONIC
61272991,2023,3,15,21,25,32,4.39,127.34,22.0,5.3,239 km S 60° E of Sarangani Island (Municipality Of Sarangani) (Davao Occidental),Mw,TECTONIC
61272999,2023,3,16,4,21,24,15.61,120.06,27.0,4.7,016 km N 68° E of Masinloc (Zambales),Ms,TECTONIC
61273060,2023,3,17,13,23,26,18.53,120.25,4.0,4.9,042 km N 87° W of Burgos (Ilocos Norte),Mw,TECTONIC
61273062,2023,3,17,13,56,4,14.58,119.82,19.0,4.8,050 km S 36° W of San Antonio (Zambales),Mw,TECTONIC
61273070,2023,3,17,16,11,36,5.85,127.1,29.0,5.0,145 km S 52° E of Governor Generoso (Davao Oriental),Mw,TECTONIC
61273080,2023,3,17,19,37,57,5.82,125.88,112.0,4.8,029 km S 68° E of Jose Abad Santos (Davao Occidental),Ms,TECTONIC
61273122,2023,3,19,6,23,30,2.62,127.25,19.0,4.5,369 km S 33° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
61273189,2023,3,20,21,13,28,7.43,123.82,575.0,4.7,025 km N 66° W of Bongo Island (Parang) (Maguindanao Del Norte),Ms,TECTONIC
61273249,2023,3,22,23,31,55,19.24,121.12,22.0,5.6,018 km N 33° W of Dalupiri Island (Calayan) (Cagayan),Mw,TECTONIC
61273350,2023,3,25,21,35,37,17.46,120.6,5.0,4.7,001 km S 30° W of San Isidro (Abra),Ms,TECTONIC
61273368,2023,3,26,12,38,12,17.44,120.51,10.0,4.9,009 km N 71° W of Pilar (Abra),Ms,TECTONIC
61273422,2023,3,28,5,51,24,18.61,120.28,1.0,5.1,040 km N 74° W of Burgos (Ilocos Norte),Mw,TECTONIC
61273478,2023,3,29,20,10,43,1.98,126.83,145.0,4.7,411 km S 22° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Mw,TECTONIC
61273671,2023,4,4,12,54,30,13.9,125.77,72.0,6.2,150 km N 85° E of Gigmoto (Catanduanes),Mw,TECTONIC
61273676,2023,4,4,14,43,28,14.01,125.73,59.0,4.9,147 km N 80° E of Gigmoto (Catanduanes),Ms,TECTONIC
61273763,2023,4,6,9,17,47,12.48,123.65,11.0,4.8,013 km N 13° E of City Of Masbate (Masbate),Mw,TECTONIC
61273770,2023,4,6,13,20,14,12.49,123.62,8.0,4.6,013 km North 00 of City Of Masbate (Masbate),Mw,TECTONIC
61273844,2023,4,8,6,58,19,2.2,126.83,192.0,4.5,386 km S 24° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
61273986,2023,4,12,2,2,11,5.77,126.89,77.0,5.4,133 km S 42° E of Governor Generoso (Davao Oriental),Mw,TECTONIC
61274043,2023,4,13,16,4,26,9.24,125.6,11.0,5.1,005 km S 57° E of Santiago (Agusan Del Norte),Mw,TECTONIC
61274365,2023,4,21,10,21,16,2.78,126.87,27.0,5.8,333 km S 29° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
61274371,2023,4,21,11,16,3,2.68,126.68,120.0,4.7,333 km S 25° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
61274398,2023,4,22,1,6,3,9.75,126.34,24.0,4.8,021 km S 79° E of General Luna (Surigao Del Norte),Ms,TECTONIC
61274408,2023,4,22,11,14,57,14.29,118.88,18.0,4.9,143 km N 71° W of Lubang (Occidental Mindoro),Ms,TECTONIC
61274451,2023,4,23,9,19,19,17.61,122.28,20.0,5.3,025 km N 11° E of Maconacon (Isabela),Mw,TECTONIC
61274492,2023,4,23,16,23,17,14.27,118.74,33.0,5.2,157 km N 73° W of Lubang (Occidental Mindoro),Mw,TECTONIC
61274530,2023,4,24,9,32,7,9.25,125.57,5.0,5.1,002 km S 33° E of Santiago (Agusan Del Norte),Mw,TECTONIC
61274707,2023,4,28,16,0,28,13.62,120.4,72.0,5.2,020 km S 57° E of Looc (Occidental Mindoro),Mw,TECTONIC
61274848,2023,5,3,1,23,4,3.43,125.83,71.0,4.6,224 km S 12° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
61274875,2023,5,4,0,49,6,17.66,122.38,30.0,5.5,034 km N 25° E of Maconacon (Isabela),Mw,TECTONIC
61274883,2023,5,4,1,22,4,17.68,122.36,26.0,4.7,034 km N 22° E of Maconacon (Isabela),Mw,TECTONIC
61274890,2023,5,4,5,56,12,17.65,122.36,30.0,4.5,032 km N 23° E of Maconacon (Isabela),Mw,TECTONIC
61274950,2023,5,5,16,59,38,6.5,126.36,44.0,4.5,036 km S 62° E of Governor Generoso (Davao Oriental),Mw,TECTONIC
61274979,2023,5,6,19,38,59,2.38,126.32,33.0,4.9,350 km S 17° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
61274994,2023,5,7,11,36,21,17.6,122.36,28.0,5.3,027 km N 29° E of Maconacon (Isabela),Mw,TECTONIC
61275076,2023,5,8,17,13,42,17.57,122.34,27.0,4.9,024 km N 32° E of Maconacon (Isabela),Ms,TECTONIC
61275096,2023,5,9,0,13,30,2.44,125.69,69.0,4.5,330 km S 05° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
61275260,2023,5,13,14,37,42,10.14,126.22,26.0,5.0,021 km N 49° E of Burgos (Surigao Del Norte),Mw,TECTONIC
61275288,2023,5,13,19,16,42,5.74,125.28,59.0,4.7,012 km S 45° E of Glan (Sarangani),Mw,TECTONIC
61275311,2023,5,14,12,44,30,7.42,123.56,11.0,4.9,016 km S 75° E of Tabina (Zamboanga Del Sur),Mw,TECTONIC
61275439,2023,5,18,13,2,54,7.81,127.5,15.0,4.6,107 km N 76° E of Baganga (Davao Oriental),Mw,TECTONIC
61275504,2023,5,20,0,40,21,12.32,121.86,4.0,4.8,016 km S 55° W of Odiongan (Romblon),Mw,TECTONIC
61275561,2023,5,21,3,11,52,9.27,126.23,20.0,4.6,004 km S 84° E of Cortes (Surigao Del Sur),Mw,TECTONIC
61275667,2023,5,23,15,4,50,2.73,126.92,69.0,5.0,340 km S 29° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
61275674,2023,5,23,17,3,55,5.75,124.4,5.0,4.9,037 km S 43° W of Kiamba (Sarangani),Mw,TECTONIC
61275675,2023,5,23,17,11,48,5.69,124.29,4.0,4.6,050 km S 48° W of Kiamba (Sarangani),Ms,TECTONIC
61275678,2023,5,23,18,22,57,5.72,124.29,1.0,4.8,047 km S 52° W of Kiamba (Sarangani),Mw,TECTONIC
61275679,2023,5,23,18,30,15,5.68,124.31,1.0,4.5,049 km S 46° W of Kiamba (Sarangani),Ms,TECTONIC
61275684,2023,5,24,0,44,4,5.7,124.26,1.0,5.2,051 km S 51° W of Kiamba (Sarangani),Mw,TECTONIC
61275746,2023,5,25,13,48,32,20.96,122.16,18.0,5.6,038 km N 60° E of Itbayat (Batanes),Mw,TECTONIC
61275750,2023,5,25,15,26,21,12.24,123.82,2.0,5.0,005 km N 70° E of Uson (Masbate),Mw,TECTONIC
61275815,2023,5,28,6,43,52,16.43,122.43,13.0,4.7,020 km S 59° E of Dinapigue (Isabela),Ms,TECTONIC
61275844,2023,5,29,17,8,17,9.83,125.38,11.0,4.8,008 km N 39° W of San Francisco (Surigao Del Norte),Mw,TECTONIC
61275859,2023,5,30,15,22,34,14.82,121.77,12.0,4.6,015 km N 59° E of Infanta (Quezon),Mw,TECTONIC
61275949,2023,6,2,16,22,1,12.38,123.69,17.0,4.6,008 km N 85° E of City Of Masbate (Masbate),Ms,TECTONIC
61275980,2023,6,3,8,39,51,6.38,124.67,9.0,4.5,005 km S 17° W of Santo Niño (South Cotabato),Ms,TECTONIC
61276171,2023,6,9,0,30,37,7.67,126.02,33.0,4.6,007 km West of Compostela (Davao De Oro),Mw,TECTONIC
61276209,2023,6,10,14,50,33,11.98,126.34,21.0,4.5,093 km S 86° E of Dolores (Eastern Samar),Mw,TECTONIC
61276325,2023,6,13,12,57,50,13.88,119.69,21.0,4.8,047 km N 87° W of Lubang (Occidental Mindoro),Mw,TECTONIC
61276369,2023,6,15,2,19,25,13.78,120.52,107.0,6.3,013 km S 66° W of Calatagan (Batangas),Mw,TECTONIC
61276465,2023,6,16,18,56,44,19.99,121.46,30.0,4.6,058 km S 48° W of Sabtang (Batanes),Mw,TECTONIC
61276472,2023,6,16,20,52,17,2.49,127.24,1.0,4.5,381 km S 32° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
61276486,2023,6,17,10,15,18,19.31,121.14,3.0,5.5,024 km N 18° W of Dalupiri Island (Calayan) (Cagayan),Mw,TECTONIC
61276526,2023,6,18,17,33,59,10.31,126.48,28.0,5.0,055 km N 54° E of Burgos (Surigao Del Norte),Mw,TECTONIC
61276559,2023,6,19,16,17,50,5.0,127.03,28.0,4.5,180 km S 73° E of Sarangani Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
61276581,2023,6,19,21,16,31,2.38,128.26,184.0,4.9,460 km S 43° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Mw,TECTONIC
61276825,2023,6,26,20,32,19,10.17,121.97,10.0,4.5,029 km S 10° E of Anini-y (Antique),Mw,TECTONIC
61276902,2023,6,29,5,15,38,8.24,126.6,30.0,4.6,030 km N 43° E of Lingig (Surigao Del Sur),Mw,TECTONIC
61276909,2023,6,29,11,30,16,10.34,127.15,26.0,5.1,123 km N 74° E of Burgos (Surigao Del Norte),Mw,TECTONIC
61276916,2023,6,29,13,52,34,5.49,126.13,95.0,4.8,072 km S 49° E of Jose Abad Santos (Davao Occidental),Ms,TECTONIC
61276949,2023,6,30,10,29,44,3.12,127.83,159.0,4.8,368 km S 46° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
61276986,2023,7,1,4,42,11,10.31,127.09,16.0,4.5,116 km N 74° E of Burgos (Surigao Del Norte),Mw,TECTONIC
61277042,2023,7,2,5,40,4,8.68,126.06,10.0,4.6,007 km N 35° W of Lianga (Surigao Del Sur),Mw,TECTONIC
61277090,2023,7,3,10,20,24,5.78,124.47,20.0,4.8,028 km S 36° W of Kiamba (Sarangani),Mw,TECTONIC
61277199,2023,7,6,7,16,28,15.42,119.65,40.0,4.7,028 km S 87° W of Palauig (Zambales),Mw,TECTONIC
61277372,2023,7,10,12,5,29,7.92,127.4,29.0,4.8,100 km N 68° E of Baganga (Davao Oriental),Mw,TECTONIC
61277373,2023,7,10,13,1,10,11.38,125.41,26.0,5.0,015 km S 76° W of Llorente (Eastern Samar),Mw,TECTONIC
61277617,2023,7,17,15,35,23,5.77,124.18,1.0,5.3,048 km S 48° W of Maitum (Sarangani),Mw,TECTONIC
61277712,2023,7,19,23,8,6,3.26,128.67,176.0,5.0,431 km S 55° E of Sarangani Island (Municipality Of Sarangani) (Davao Occidental),Mw,TECTONIC
61277770,2023,7,21,19,24,43,6.77,126.82,25.0,4.8,051 km S 53° E of Tarragona (Davao Oriental),Mw,TECTONIC
61277802,2023,7,22,16,28,45,11.4,125.54,52.0,4.5,001 km S 36° W of Llorente (Eastern Samar),Mw,TECTONIC
61277821,2023,7,23,6,2,53,2.52,126.65,33.0,4.5,348 km S 23° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
61277865,2023,7,25,1,0,41,10.32,126.08,5.0,4.6,034 km N 04° E of Santa Monica (Surigao Del Norte),Mw,TECTONIC
61277877,2023,7,25,15,35,8,2.37,126.4,113.0,4.9,354 km S 18° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
61277904,2023,7,26,17,47,59,4.76,124.93,30.0,4.8,091 km S 37° W of Balut Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
61277950,2023,7,28,16,49,28,9.47,125.53,3.0,4.5,005 km N 82° W of Alegria (Surigao Del Norte),Mw,TECTONIC
61278061,2023,8,1,8,3,20,19.33,121.22,20.0,5.3,025 km N 03° E of Dalupiri Island (Calayan) (Cagayan),Mw,TECTONIC
61278062,2023,8,1,8,9,36,19.33,121.18,25.0,4.7,025 km N 06° W of Dalupiri Island (Calayan) (Cagayan),Mw,TECTONIC
61278133,2023,8,3,5,39,20,3.53,128.38,214.0,4.8,388 km S 58° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
61278171,2023,8,4,12,22,13,21.61,121.46,4.0,5.1,100 km N 23° W of Itbayat (Batanes),Mw,TECTONIC
61278172,2023,8,4,12,25,18,21.85,121.91,23.0,5.1,118 km N 03° E of Itbayat (Batanes),Mw,TECTONIC
61278270,2023,8,7,17,35,2,3.77,126.15,39.0,4.6,199 km S 24° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
61278325,2023,8,9,0,57,16,6.45,126.4,39.0,5.2,043 km S 59° E of Governor Generoso (Davao Oriental),Mw,TECTONIC
61278351,2023,8,10,3,11,19,4.4,125.75,108.0,4.8,118 km S 18° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
61278354,2023,8,10,6,48,47,6.32,126.53,52.0,4.7,063 km S 54° E of Governor Generoso (Davao Oriental),Mw,TECTONIC
61278430,2023,8,11,19,6,0,6.03,126.99,90.0,4.5,123 km S 56° E of Governor Generoso (Davao Oriental),Ms,TECTONIC
61278462,2023,8,13,1,43,10,20.51,121.54,55.0,5.4,041 km N 60° W of Sabtang (Batanes),Mw,TECTONIC
61278515,2023,8,14,15,7,6,18.01,122.36,13.0,4.5,047 km S 54° E of Gonzaga (Cagayan),Ms,TECTONIC
61278667,2023,8,18,18,35,16,12.96,124.27,108.0,4.7,012 km S 40° E of Prieto Diaz (Sorsogon),Mw,TECTONIC
61278681,2023,8,19,6,34,32,8.92,126.49,24.0,4.8,021 km N 88° E of Cagwait (Surigao Del Sur),Mw,TECTONIC
61278813,2023,8,21,2,54,11,5.08,127.43,152.0,4.5,218 km S 65° E of Jose Abad Santos (Davao Occidental),Ms,TECTONIC
61278915,2023,8,23,17,38,35,12.81,121.36,1.0,5.1,012 km S 60° W of Bansud (Oriental Mindoro),Mw,TECTONIC
61279008,2023,8,25,19,13,41,6.29,124.73,10.0,5.0,010 km S 12° W of Surallah (South Cotabato),Mw,TECTONIC
61279077,2023,8,27,21,53,54,2.39,126.31,18.0,4.6,351 km S 16° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
61279098,2023,8,28,17,59,14,3.81,126.73,40.0,5.5,214 km S 39° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Mw,TECTONIC
61279118,2023,8,29,13,17,45,10.3,121.73,29.0,4.6,026 km S 58° W of Anini-y (Antique),Mw,TECTONIC
61279276,2023,9,3,18,15,9,4.96,125.62,114.0,4.7,055 km S 24° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
61279303,2023,9,4,9,11,19,2.49,126.67,10.0,5.3,352 km S 23° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
61279336,2023,9,5,4,12,22,5.43,126.7,32.0,4.5,128 km S 65° E of Jose Abad Santos (Davao Occidental),Mw,TECTONIC
61279370,2023,9,6,6,53,38,13.07,120.86,7.0,4.6,015 km S 84° E of Santa Cruz (Occidental Mindoro),Mw,TECTONIC
61279374,2023,9,6,7,51,57,7.11,125.36,5.0,4.8,028 km N 80° W of City Of Davao,Mw,TECTONIC
61279388,2023,9,6,14,38,26,11.27,124.58,6.0,4.6,007 km S 67° W of Capoocan (Leyte),Mw,TECTONIC
61279453,2023,9,7,19,20,8,4.2,127.91,130.0,5.1,305 km S 62° E of Sarangani Island (Municipality Of Sarangani) (Davao Occidental),Mw,TECTONIC
61279544,2023,9,10,5,42,38,2.41,126.91,140.0,4.8,371 km S 26° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
61279573,2023,9,10,22,38,29,2.57,127.01,118.0,4.5,360 km S 29° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
61279605,2023,9,11,17,30,6,19.56,121.28,24.0,4.9,051 km N 09° E of Dalupiri Island (Calayan) (Cagayan),Mw,TECTONIC
61279637,2023,9,12,11,3,18,19.27,121.15,29.0,6.3,019 km N 18° W of Dalupiri Island (Calayan) (Cagayan),Mw,TECTONIC
61279766,2023,9,15,12,43,53,2.19,126.91,27.0,4.7,393 km S 25° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
61279877,2023,9,18,2,54,2,13.13,120.05,28.0,4.7,054 km S 54° W of Paluan (Occidental Mindoro),Mw,TECTONIC
61279886,2023,9,18,11,1,59,12.94,121.07,3.0,4.9,034 km S 40° W of Victoria (Oriental Mindoro),Mw,TECTONIC
61280070,2023,9,23,22,21,31,12.49,123.63,11.0,4.7,013 km N 06° E of City Of Masbate (Masbate),Mw,TECTONIC
61280071,2023,9,23,22,40,36,12.48,123.64,11.0,4.5,012 km N 10° E of City Of Masbate (Masbate),Mw,TECTONIC
61280144,2023,9,26,1,39,39,4.25,127.61,162.0,6.0,273 km S 60° E of Sarangani Island (Municipality Of Sarangani) (Davao Occidental),Mw,TECTONIC
61280228,2023,9,28,17,6,21,9.0,126.9,5.0,4.9,067 km N 82° E of Cagwait (Surigao Del Sur),Mw,TECTONIC
61280229,2023,9,28,17,26,44,12.67,126.15,30.0,4.7,089 km N 52° E of San Policarpo (Eastern Samar),Mw,TECTONIC
61280352,2023,10,2,21,30,8,12.3,123.76,14.0,4.8,014 km S 11° W of Batuan (Masbate),Mw,TECTONIC
61280384,2023,10,4,3,35,12,19.28,121.27,21.0,5.7,021 km N 18° E of Dalupiri Island (Calayan) (Cagayan),Mw,TECTONIC
61280401,2023,10,4,11,21,45,5.26,126.2,135.0,6.4,084 km S 74° E of Sarangani Island (Municipality Of Sarangani) (Davao Occidental),Mw,TECTONIC
61280578,2023,10,9,12,24,43,3.25,126.47,44.0,4.7,266 km S 26° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
61280594,2023,10,9,20,16,45,3.27,126.51,63.0,4.8,266 km S 27° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
61280622,2023,10,11,0,4,41,3.2,125.78,165.0,4.6,248 km S 09° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
61280681,2023,10,13,0,24,16,13.79,120.82,5.0,5.0,015 km S 02° E of City Of Calaca (Batangas),Mw,TECTONIC
61280908,2023,10,19,18,58,52,7.35,126.38,11.0,5.9,034 km S 51° E of New Bataan (Davao De Oro),Mw,TECTONIC
61280923,2023,10,19,19,36,2,9.64,122.22,14.0,4.7,027 km S 59° W of City Of Sipalay (Negros Occidental),Ms,TECTONIC
61281028,2023,10,21,15,21,42,9.12,126.75,14.0,4.5,054 km N 66° E of Cagwait (Surigao Del Sur),Mw,TECTONIC
61281240,2023,10,26,19,51,19,10.73,126.8,17.0,4.5,112 km N 45° E of Burgos (Surigao Del Norte),Ms,TECTONIC
61281430,2023,10,30,17,11,19,5.28,125.98,20.0,4.5,061 km S 69° E of Sarangani Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
61281556,2023,11,2,6,50,23,11.54,126.3,9.0,5.6,077 km N 74° E of Hernani (Eastern Samar),Mw,TECTONIC
61281584,2023,11,2,17,2,1,4.46,127.82,161.0,4.5,284 km S 67° E of Sarangani Island (Municipality Of Sarangani) (Davao Occidental),Ms,TECTONIC
61281772,2023,11,6,20,50,50,13.49,120.76,137.0,4.9,006 km N 40° E of Abra De Ilog (Occidental Mindoro),Mw,TECTONIC
61282022,2023,11,14,0,10,14,5.87,124.38,26.0,4.6,024 km S 31° W of Maitum (Sarangani),Mw,TECTONIC
61282131,2023,11,17,8,14,8,5.38,125.24,63.0,6.8,028 km S 68° W of Sarangani Island (Municipality Of Sarangani) (Davao Occidental),Mw,TECTONIC
61282247,2023,11,19,1,38,1,10.22,125.38,200.0,5.0,015 km S 65° E of Anahawan (Southern Leyte),Mw,TECTONIC
61282286,2023,11,20,4,57,42,11.55,125.13,70.0,5.2,014 km S 55° E of Calbiga (Samar),Mw,TECTONIC
61282312,2023,11,20,19,28,22,5.56,125.14,55.0,4.9,029 km S 13° W of Glan (Sarangani),Mw,TECTONIC
61282367,2023,11,22,2,48,57,2.01,126.97,172.0,6.1,413 km S 25° E of Balut Island (Municipality Of Sarangani) (Davao Occidental),Mw,TECTONIC
61282401,2023,11,23,3,24,29,5.45,124.98,34.0,4.6,049 km N 85° W of Balut Island (Municipality Of Sarangani) (Davao Occidental),Mw,TECTONIC
61282493,2023,11,26,8,24,34,13.55,120.62,112.0,5.1,017 km N 45° W of Abra De Ilog (Occidental Mindoro),Mw,TECTONIC
61282611,2023,11,29,19,18,41,13.7,123.28,4.0,4.5,007 km S 82° E of Calabanga (Camarines Sur),Mw,TECTONIC
61282695,2023,12,2,14,37,5,8.44,126.59,26.0,7.4,029 km N 74° E of Hinatuan (Surigao Del Sur),Mw,TECTONIC
61282702,2023,12,2,16,3,37,8.5,126.95,1.0,6.4,073 km N 83° E of Hinatuan (Surigao Del Sur),Mw,TECTONIC
61282704,2023,12,2,16,19,38,8.51,127.12,1.0,5.1,087 km N 80° E of Hinatuan (Surigao Del Sur),Ms,TECTONIC
61282709,2023,12,2,16,53,3,8.28,127.08,8.0,5.5,083 km S 83° E of Hinatuan (Surigao Del Sur),Mw,TECTONIC
61282717,2023,12,2,17,40,10,8.42,126.9,1.0,6.1,063 km N 85° E of Hinatuan (Surigao Del Sur),Mw,TECTONIC
61282720,2023,12,2,17,55,21,8.64,126.97,3.0,5.9,076 km N 67° E of Hinatuan (Surigao Del Sur),Mw,TECTONIC
61282724,2023,12,2,18,9,16,8.51,127.43,2.0,6.3,122 km N 83° E of Hinatuan (Surigao Del Sur),Mw,TECTONIC
61282726,2023,12,2,18,20,35,8.61,126.93,1.0,5.0,071 km N 67° E of Hinatuan (Surigao Del Sur),Ms,TECTONIC
61282741,2023,12,2,19,36,58,8.48,127.17,45.0,5.2,093 km N 83° E of Hinatuan (Surigao Del Sur),Ms,TECTONIC
61282746,2023,12,2,19,57,2,8.63,126.91,14.0,4.5,069 km N 65° E of Hinatuan (Surigao Del Sur),Ms,TECTONIC
61282757,2023,12,2,20,39,23,8.27,127.05,1.0,5.0,079 km S 82° E of Hinatuan (Surigao Del Sur),Mw,TECTONIC
61282760,2023,12,2,20,52,13,8.4,127.12,1.0,6.0,086 km N 88° E of Hinatuan (Surigao Del Sur),Mw,TECTONIC
61282774,2023,12,2,21,46,35,8.41,126.94,1.0,4.6,067 km N 86° E of Hinatuan (Surigao Del Sur),Ms,TECTONIC
61282777,2023,12,2,22,2,7,8.4,126.84,10.0,5.0,056 km N 86° E of Hinatuan (Surigao Del Sur),Ms,TECTONIC
61282783,2023,12,2,22,35,39,8.39,127.13,1.0,4.5,087 km N 88° E of Hinatuan (Surigao Del Sur),Ms,TECTONIC
61282839,2023,12,3,2,2,28,8.68,127.4,4.0,5.4,122 km N 74° E of Hinatuan (Surigao Del Sur),Mw,TECTONIC
61282862,2023,12,3,3,28,15,8.08,126.87,14.0,4.5,066 km S 62° E of Hinatuan (Surigao Del Sur),Ms,TECTONIC
